,Unnamed: 0,videoId,author,publishedAt,likeCount,text,period
224,1308,wYyHVnrfjvI,@rollhoch,2023-04-27T18:38:23Z,1008,"Liebe Frau Wagenknecht, ich finde es bewundernswert mit welch positiver Energie Sie immer noch gegen diesen sinnlosen Unsinn Grüner Traumtänzer argumentieren. Ich mag nicht mehr argumentieren …..",Before Founding
225,1527,ZdtBVODJqBU,@ichmachjetztwasichwill1577,2021-12-09T20:02:52Z,1008,"Ich liebe die Authentizität von Sahra. Es steht immer zuerst der Mensch im Vordergrund, keine Ideologien oder Parteienquatsch.",Before Founding
226,1057,dOCB87649D0,@marivoss5639,2022-01-13T19:15:53Z,1002,"Ich wünschte, du könntest dieses Thema genauso in einem Tagesschau-Spezial (gleich nach den Nachrichten) vortragen. Das wär der Hammer! Und alle Schafe würden aufwachen!",Before Founding
227,165,aIylqpDNVIc,@howlingofthewolf,2023-03-15T21:18:37Z,996,"Diplomatie und Frieden, statt Waffen und Krieg! 🕊️",Before Founding
228,1480,tewlw2R8rvo,@mohameda.7961,2023-03-23T19:29:18Z,992,"Bitte machen Sie weiter Frau Wagenknecht! Sie sind die BESTE Politikerin und sprechen das aus, was die meisten denken. Danke dafür!",Before Founding
229,52,bQNsHivR9AU,@inesfrenzel4420,2022-10-20T19:31:34Z,992,"Liebe Frau Wagenknecht, ich bin begeistert, immer wieder,punktgenau, sie sprechen mir aus tiefstem Herzen.  Ich verstehe nicht,es gibt so kluge Menschen in unserem Land, wie können dann diese schlimmen Dinge passieren.  Ich liebe unser Land und habe Sorge,dass jetzt alles mit sehenden Augen zerstört wird. 
Es braucht Menschen wie Sie,die den Mut besitzen, die Wahrheit zu sagen, ich wünschte, es gebe mehr. Ich danke Ihnen und bitte Sie,machen Sie unbedingt weiter, alles Gute für Sie",Before Founding
230,1880,4JwTr2xZjXI,@jos6432,2021-09-23T14:13:53Z,987,"So jemanden würde ich mir als Repräsentantin für unser Land wünschen.  Nicht diese Emporkömmlinge, die gerade um das Amt kämpfen.",Before Founding
231,554,58qxTjXnPPE,@mcisegrim4024,2022-05-05T17:08:20Z,980,"Hätte nie gedacht, dass ich Kennedy nochmal zustimmen muss, als er sagte, dass die Menschheit dem Krieg ein Ende setzen muss, oder der Krieg setzt der Menschheit ein Ende.",Before Founding
232,164,aIylqpDNVIc,@artwolf2009,2023-03-15T17:12:35Z,980,"Bitte nicht unterkriegen lassen. Und bitte eine Partei gründen. Weiter mit den Demos. Bitte gib uns die Möglichkeit zu zeigen, dass wir das nicht wollen. Bitte!!!",Before Founding
233,1165,3zbciNWbCO8,@alterkarfunkel930,2022-01-06T13:12:21Z,979,"Liebe Frau Wagenknecht. 
Danke für Ihre offenen 
Worte.
Die Menschen werden ausgebeutet. Ich gehöre auch dazu.",Before Founding
234,1408,HrUXeOwPcHE,@klauskoep4862,2023-05-25T17:51:18Z,978,"Es ist ein Lichtblick,,dass  sich Menschen wie Frau Wagenknecht mutig für Frieden einsetzen,Danke",Before Founding
235,1681,Bz-XL4YLGeA,@undwassonst,2022-06-02T17:50:43Z,977,"Es ist mir unerklärlich, dass Sie, Frau Wagenknecht, mit ihren Beiträgen, in dieser deutschen Gesellschaft ungehört bleiben.",Before Founding
236,386,ulQSF6d13GI,@jjdm1471,2022-12-22T17:31:00Z,965,"Vielen Dank für all das, was Sie für dieses Land und seine Bürger tun!!! Es ist ein Kampf gegen Windmühlen aber Menschen wie Sie geben uns Hoffnung und Kraft!",Before Founding
237,170,aIylqpDNVIc,@brunom6381,2023-03-15T20:39:41Z,964,Bravo Frau Wagenknecht. Genau so ist es wie Sie berichten. Es darf nicht mehr weiter eskalieren.,Before Founding
238,1885,4JwTr2xZjXI,@wollewatz,2021-09-23T14:20:52Z,963,Irgendwas läuft doch hier schief: eine Frau Baerbock ist Kanzlerkandidatin und Frau Wagenknecht bleibt offenbar auf ewig eine einfache Abgeordnete. Andersherum wäre es viel logischer.,Before Founding
239,1808,CpAML_2ANqc,@elianamiranda2020,2023-02-10T08:09:17Z,961,Bitte bitte das soll in ganz Deutschland möglich sein!!! Dankeeee für die Initiative..🙏🙏🙏👏👏👏,Before Founding
240,1606,wbUTuwNmxdM,@thorsten777,2021-02-08T10:07:53Z,957,"Wie immer eine Stimme der Vernunft, herzlichen Dank liebe Sarah 🙏",Before Founding
241,536,5Ms0f7XnsTc,@Lizardking081243,2022-05-19T19:00:57Z,953,"Soviel Vernunft und Sachverstand findet man in den Regierungsparteien leider nicht.
Danke Frau Wagenknecht für Ihre Geradlinigkeit.",Before Founding
242,841,OskHcSVvIY4,@KalleBowo,2020-12-10T16:26:36Z,950,"Frau Wagenknecht, ich glaube, hätten wir Sie als Kanzlerin, würden wir in einem besseren und vernünftigeren Land leben. In dem Sinne, ich wünsche Ihnen auch schöne Feiertage und einen guten Rutsch!",Before Founding
243,782,D3oUe8usIkU,@elviraz,2022-11-10T19:59:59Z,948,"Sie sind eine Lichtgestalt in dieser desaströsen politischen Landschaft Deutschlands…! Geben Sie bitte niemals auf und lassen Sie sich nicht einschüchtern.  Wir brauchen ganz dringend Menschen wie Sie! Danke für ihr Engagement, Ihren Mut und Ihre Offenheit. Sie nennen die Dinge beim Namen. Bleiben Sie bitte so! ❤",Before Founding
244,886,AWGTPkLx0WM,@EveryLara,2023-11-09T17:18:49Z,933,"Klug, sachlich, lösungsorientiert - eine außergewöhnliche Frau, die v.a. in der Politik ihresgleichen sucht! 😊",Before Founding
245,473,aC_xBjrmTl4,@Hondabiker-k9d,2022-09-29T19:02:25Z,932,"Sehr geehrte Frau Wagenknecht, ganz lieben Dank für die Offenheit. Ich verstehe schon lange nicht mehr, wie die aktuelle Regierung so blind sein kann. Was nützen uns, die wir Tag für Tag arbeiten für ein bisschen Lebensqualität diese Pakete, wenn die deutsche Wirtschaft in den Abgrund gefahren wird. Ohne Produktion im eigenen Land gibt es bald auch keine Arbeitsplätze mehr.",Before Founding
246,276,jyltDCy3Kvo,@gerd1661,2022-09-08T18:59:29Z,931,Es tut der Seele gut endlich mal eine ehrliche Politikerin zu hören .Nicht nur ehrlich sondern auch intelligent und realitätsnah.Weiter so und lassen Sie sich nicht von den Ampelzombies ärgern!,Before Founding
247,1541,oBRUvMSHsHs,@leon19db47,2023-03-30T18:12:22Z,925,"Sehr geehrte Frau Wagenknecht,

ich möchte mich an dieser Stelle mal ganz herzlich dafür bedanken, dass Sie so vielen Menschen aus dem Herzen sprechen und die Stimme der Vernunft in unserer Politik präsentieren. Machen Sie weiter so. Und lassen Sie sich niemals unterkriegen.

Liebe Grüße 
Leon",Before Founding
248,1053,dOCB87649D0,@ladyraccoon5990,2022-01-13T18:26:07Z,915,Endlich wieder Donnerstagabend mit ein paar wichtigen Worten.Ich mag den Kanal.Ehrliche Worte.Danke!,Before Founding
249,808,SYLsSPSjTX8,@wallytiger74,2022-03-03T20:05:26Z,912,"Danke Sahra. Erfrischend eine so menschliche Ansprache zu hören. Und ja, es ist ein Drama was dieses Land seit 2 Jahren erlebt. Und es wird immer schlimmer.",Before Founding
250,141,oRYkODSC-WU,@robert8133,2022-09-08T11:14:51Z,910,Endlich wieder Klartext und vernünftige Worte. Es muss endlich Schluss sein mit den Sanktionen. Vielen Dank für Ihren Einsatz!,Before Founding
251,406,uwsV7vKyF3E,@simonesutter5694,2020-05-07T21:12:19Z,904,Hallo Sahra! Ich vermisse Sie echt im Bundestag! Hat mir immer viel Spaß gemacht wie sie die Idioten immer runter geputzt haben!!!!!! Sie fehlen so sehr!!!!,Before Founding
252,140,oRYkODSC-WU,@heinzdmayer,2022-09-08T12:00:27Z,899,"Eine der wenigen  wirklich aufrechten und klugen Persönlichkeiten in diesem Land !
Ich gratuliere zu dieser hervorragenden Rede !",Before Founding
253,109,4EPEp2q0bzY,@nicowagner2427,2023-02-25T19:36:49Z,894,"""Lieber 100 Stunden umsonst verhandeln, als eine Minute schießen"" - Helmut Schmidt",Before Founding
254,872,U3JInRxTJek,@floba2010,2022-09-15T19:12:17Z,891,Super! Sie haben mal wieder Recht kämpfen Sie bitte weiter für Deutschland!,Before Founding
255,312,BcUWnPJoxI0,@svpiter78,2023-03-16T17:26:55Z,889,"Danke Frau Wagenknecht, dass Sie den Mut haben, uns die Wahrheit zu sagen!!",Before Founding
256,450,0mU5_aIBc-8,@baSti111,2020-11-12T16:26:34Z,885,Frau Wagenknecht ist ein toller Mensch. So viel Wahrheit auszusprechen trauen sich nicht viele Menschen. Alles gut auf den Punkt gebracht. Weiter so ☀️🚀,Before Founding
257,1278,I8MYqaGFTc8,@Andreas-pl1np,2021-12-16T19:26:38Z,884,"Eine Powerfrau mit Verstand, fast schon zu gut für die Politik 😉",Before Founding
258,661,yVsj7e0FcgI,@ivanhoegalahad,2021-03-18T20:45:01Z,879,"Liebe Sahra, du bist wohl die einzige Hoffnung, die wir noch haben. Man muss dich mögen, vermutlich finden dich die meisten Deutschen glaubwürdig, klug und sympathisch. Deine Stimme wird noch gehört. Danke!",Before Founding
259,1901,t7_sLtCKULE,@Lammfall,2020-05-28T20:14:18Z,874,Wir brauchen dringend einen unabhängigen Corona-Untersuchungsausschuss!!!,Before Founding
260,592,hFMMeqC8fuY,@nataschaugrinsky-johannsen7626,2022-03-24T19:32:27Z,874,"Sie sprechen mir aus der Seele. Danke für ihre tollen Beiträge. Klar, fundiert, faktisch. Das finde ich so gut an Ihnen",Before Founding
261,148,oRYkODSC-WU,@ritakaya1176,2022-09-08T11:13:27Z,873,Es sind wahre harte Worte von Frau Wagenknecht und es ist die Wahrheit.,Before Founding
262,1962,JaE6UMk1u6I,@barb0106,2022-01-23T11:53:53Z,873,"Vielen Dank, Frau Wagenknecht. Sie sind ein wirklich aufrichtiger Mensch. Hatten wir mehr solche Politiker, wäre alles gut in unserem Land. So gut, wie es eben sein kann. Aber diese Politikspitze lähmt und spaltet das Land.",Before Founding
263,1622,jRE0qb4bG1o,@ruhrradweg,2020-05-14T19:39:14Z,872,"Sie sind die einzige Angehörige ihrer Partei, der ich gerne zuhöre.",Before Founding
264,1056,dOCB87649D0,@gabrielekurzhals7051,2022-01-15T09:41:55Z,869,"Allein, wenn ich die Kommentare lese, freue ich mich, dass es noch viele Menschen gibt, die Geist und gutes Hintergrundwissen schätzen. Das gibt mir Kraft und Mut in dieser Zeit. Frau Wagenknecht, Chapeau und meine volle Hochachtung.",Before Founding
265,904,avtmxgsVux8,@inge444,2022-05-12T13:18:24Z,866,Klasse Frau! Solche Menschen brauchen wir in der Politik!,Before Founding
266,1241,Q7bEhtzMqZQ,@lahoya111,2021-09-16T18:49:14Z,865,"Stabile Rente heißt stabile Altersarmut, herrlich formuliert.",Before Founding
267,1770,dcc_KKkZpS8,@SocialWorkerACO,2023-03-01T22:42:00Z,864,"Wer die Frau nicht versteht, dem kann nicht geholfen werden.",Before Founding
268,1269,I8MYqaGFTc8,@ulrichisenberg6362,2021-12-16T20:01:15Z,863,"Sie sind toll, dass Sie auf alle Menschen zugehen und aufklären. Sie sind einzigartig!",Before Founding
269,239,ulaw8J_YFLw,@jeanniewolters6617,2023-06-16T16:30:17Z,862,"Hier will man die Wahrheit nicht hören  , Kommentare werden auf Null gesetzt ! Sie sprechen die Wahrheit Frau Wagenknecht  ! 🌹🌹🌹",Before Founding
270,1947,MrsMs5fM1Rg,@norahelene4973,2020-01-20T22:34:13Z,860,"Eine der wenigen ehrlichen PolitikerInnen, die ich mir als Kanzlerin wünsche.",Before Founding
271,1706,nB_ueqshBRo,@MoneS.,2022-02-10T17:32:57Z,858,"Danke, Frau Wagenknecht, für Ihr immer wieder unermüdliches Engagement und Ihre Ehrlichkeit zu vielen enorm wichtigen Themen. Sie sind noch eine der wenigen deutschen Politikerinnen mit Herz, Verstand und Rückgrat. Machen Sie weiter so! Chapeau.",Before Founding
272,650,C9-oJhuYIOI,@juliahmara341,2022-02-25T14:53:25Z,854,"Госпожа Вагенкнехт,спасибо Вам за честность и факты и конечно всему миру нужен мир!!!",Before Founding
273,1160,3zbciNWbCO8,@wednesdayaddams8334,2022-01-06T13:32:24Z,850,"Die einzige Politikerin die das Wort Ausbeute in den Mund nimmt, danke 🙏",Before Founding
274,1038,UDGl7rCLrVI,@heinrichray902,2021-02-18T16:15:11Z,841,"Die Wageknecht wäre die beste Kanzlerin. Mehr Politiker mit diesem Format, dann hätten wir jetzt nicht dieses Chaos",Before Founding
275,1640,sKYf74YFL8M,@AnnetteLink-Makris,2023-05-11T18:41:49Z,838,"Man nimmt so viele Veränderungen irgendwann einfach hin....Sie, Frau Wagenknecht, wecken die Menschen dann wieder auf. Danke dafür! Vor allem erklären Sie die Hintergründe.",Before Founding
276,760,_x_-1Xtw9yE,@elkeborn6902,2023-02-02T19:37:29Z,834,"Liebe Frau Wagenknecht, danke für Ihre kompetenten Ausführungen! Bitte bleiben Sie so klar, aber passen Sie auch gut auf sich selbst auf !",Before Founding
277,1966,JaE6UMk1u6I,@buzzbuzzard3809,2022-01-23T11:38:42Z,831,Sahra Wagenknecht so unglaublich stabil. Nur noch Menschen ihren Kalibers in die Politik!,Before Founding
278,985,SLlsrkGwPCA,@jannekfokus2160,2022-02-17T18:17:47Z,831,"Ich persönlich habe das Gefühl, dass immer mehr Leute die Maßnahmen hinterfragen und kritisieren, auch in den Medien.
Mit Sicherheit auch dank ihrer Arbeit🙏",Before Founding
279,1101,ZDtCMKdZ_gU,@kryptokommunist1918,2021-03-11T16:10:09Z,829,"Es ist eine wahre Wohltat Ihren weisen Worten zu lauschen, Frau Wagenknecht. Es bräuchte mehr Politiker wie Sie.
Hoffen wir dass dies möglichst viele menschliche Individuen erreicht.",Before Founding
280,1014,xw3qY4kS4HQ,@Tara-Alvina,2021-09-05T15:50:23Z,827,"Obwohl ich von Linken nicht begeistert bin, find ich Sie als eine von den besten Politikerin und würde mir Sie sogar als Kanzlerin vorstellen.",Before Founding
281,1703,nB_ueqshBRo,@BlackRoxxY95,2022-02-10T17:24:23Z,826,Vielen Dank Frau Wagenknecht! Wir brauchen sie hier extrem dringend !!!,Before Founding
282,917,avtmxgsVux8,@IamBirgit,2022-05-12T13:17:24Z,823,Großartig! Herzlichen Dank für diese wahren Worte liebe Sahra Wagenknecht.,Before Founding
283,313,BcUWnPJoxI0,@nadin3202,2023-03-16T17:28:24Z,820,"Danke, Frau Wagenknecht, sehr gute Aufklärung 💖,bitte nicht aufgeben! 🙏🕊",Before Founding
284,504,wCAWzKpHIp8,@tim2497,2023-01-27T15:22:18Z,819,"Danke! Sie sind eine der wenigen Politikern, denen ich noch vertraue.",Before Founding
285,714,DY3vQJ36Xkw,@marionherrmann7925,2022-09-22T19:38:23Z,817,"Endlich mal eine ehrliche Meinung und das müsste ja jeden einleuchten das sie Recht haben. Danke für ihren Mut und die Kraft und die Ausdauer. Sie wären die perfekte Kanzlerin,  der man vertrauen kann. Die anderen sind nur korrupt oder machtgierig aber niemals ehrlich",Before Founding
286,322,LbnRTQTJ7bQ,@schnuck2090,2022-01-27T19:37:43Z,815,"Sie sind ein absolutes Einhorn in der Politik. Ich wünschte alle Politiker wären wie Sie. Vernünftig, auf den Punkt, ohne Platitüden, in einfachen Worten und voller gesundem Menschenverstand und Empathie! Lassen Sie sich niemals entmutigen! Danke für Ihre Arbeit",Before Founding
287,972,Cg4JNKVJ7ik,@thomasglassing9700,2021-12-29T12:57:24Z,810,"Liebe Frau Wagenknecht, herzlichen Dank für ihren unermüdlichen Einsatz zur Aufklärung. 
Ihnen weiterhin viel Kraft und Gesundheit für ein hoffentlich besseres Jahr 2022",Before Founding
288,1256,Q7bEhtzMqZQ,@googlenutzern.1809,2021-09-16T18:07:25Z,809,"Sie sind die beste, lassen Sie sich nicht aufhalten.",Before Founding
289,813,SYLsSPSjTX8,@Воль-в3к,2022-03-03T19:50:45Z,807,Ich habe Sie schon lange abonniert und respektiere Ihre Integrität und Ihren Mut,Before Founding
290,436,HEzT9HKj6D8,@lawdymissclawdy5458,2022-04-07T17:32:14Z,802,"Absolut richtig, ich bin froh, dass Sie auch hier wieder den Mut und die Verpflichtung in sich finden, die Wahrheit zu sagen!",Before Founding
291,1420,Aqt2k_7tvKo,@thomaskurth8335,2023-10-12T20:21:42Z,801,"Ich lasse mir von Özdemir nicht empfehlen, was ich zu wählen habe oder berücksichtige Wünsche der Altparteien.",Before Founding
292,940,7UJKIi_qYJ4,@davidhobler8042,2022-06-30T18:41:15Z,801,"Liebe Frau Wagenknecht, sie sind für mich ein Lichtblick, danke für ihre ehrlichen klaren Worte, sie sind eine der wenigen Politiker denen ich zuhöre und Respekt zolle",Before Founding
293,866,U3JInRxTJek,@1987-x3x,2022-09-15T20:48:36Z,798,"Mutig und stark und wir stehen immer hinter dir Sarah!!!! Deine Rede im Bundestag war grandios, wir brauchen Politiker wie dich, die an das Volk denken. Ich wünschte du wärst unsere Bundeskanzlerin, mach immer weiter und lass dich niemals unterkriegen",Before Founding
294,414,uwsV7vKyF3E,@rolletsreha-netzwerk1610,2020-05-17T08:50:26Z,798,Ich würde sie so so so so gerne als Kanzlerin sehen 🙏,Before Founding
295,878,U3JInRxTJek,@walterhuhnergarth4123,2022-09-15T19:29:43Z,797,"Ich selbst bin froh dass sowas endlich an die Öffentlichkeit kommt. 
Danke dir Sahra mach weiter so.",Before Founding
296,513,wCAWzKpHIp8,@ahmadm8670,2023-01-27T15:37:41Z,795,Gott sei Dank gibt es noch Menschen mit gesundem Verstand,Before Founding
297,1141,wqrXAYUtmbc,@dieter010248,2021-04-29T17:58:19Z,795,"Bitte machen Sie mutig weiter! Das ist ein Trost in unserer verworrenen Zeit, dass noch jemand unerschrocken Klartext redet.",Before Founding
298,1422,Aqt2k_7tvKo,@tombombadil9593,2023-10-12T21:08:18Z,794,"Danke für Ihren Beitrag. Also ich war am Wahltag keineswegs 'verunsichert' oder gar 'ängstlich' sondern ziemlich überzeugt, wem ich auf gar keinen Fall meine Stimme gebe; nämlich dem Narrenschiff.",Before Founding
299,1342,lY4e3H0NDV4,@paultopor3905,2023-06-22T20:35:31Z,791,Wirtschaftsvernichtungsminister absolut richtig das ist Herr Habeck,Before Founding
300,705,DY3vQJ36Xkw,@undineahring3321,2022-09-22T17:55:27Z,786,Sie haben sich fantastisch geschlagen bei Markus Lanz! Vielen Dank und Chapeau!,Before Founding
301,384,ulQSF6d13GI,@christelittner9897,2022-12-22T17:24:44Z,785,"Danke ,Frau Wagenknecht!
Wahre Worte! Ich wünsche mir für 2023, dass Sie an der Spitze unseres Landes stehen, als eigenständige Person( nicht als jemand von der Linken) Ihnen und Ihrem Mann wünsche ich eine gesegnete Weihnacht!",Before Founding
302,698,dodIQkDgtDA,@christmastime4098,2022-07-07T17:04:57Z,785,"Mal wieder auf den Punkt gebracht. Sachlicher und deutlicher kann man die herannahende Katastrophe nicht erklären. 
Vielen Dank für Ihre klaren Worte.",Before Founding
303,500,wCAWzKpHIp8,@MoneS.,2023-01-27T17:27:27Z,784,"Sie sprechen mir so sehr aus der Seele. Danke, Frau Wagenknecht!",Before Founding
304,1226,x4ms74GOJq8,@rainerpapon1761,2023-09-07T17:23:28Z,783,"Sehr geehrte Frau Wagenknecht, sie sprechen mit aus der Seele und das schon viele Jahre.",Before Founding
305,1071,ZYszDrACYrs,@meikebertenrath8155,2023-02-09T13:14:35Z,782,"Frau Wagenknecht ist eine Politikerin mit Verstand, Weitsicht, Klugheit und Herz! Danke für Ihr Engagement!",Before Founding
306,380,ulQSF6d13GI,@claudewallace471,2022-12-22T17:08:08Z,781,"Liebe Frau Wagenknecht, nach diesem Jahr hängt mein letztes Stück Vertrauen in die deutsche Politik an Menschen wie Ihnen. Danke für Ihre gute Arbeit. Alles Gute für die kommende Zeit!",Before Founding
307,652,C9-oJhuYIOI,@markusott6845,2022-02-25T17:28:08Z,779,"Hallo Frau Wagenknecht, vielen Dank für die Klarstellung der relevanten Fakten. Ich wünschte mehr Politiker hätten Ihr Format. Gott schütze Sie. 🙂",Before Founding
308,373,K0YqvoU08Sw,@haliander28,2023-09-21T19:12:11Z,775,Meinen höchsten Respekt erhalten SIE Frau Wagenknecht. Egal ob im Bundestag oder in den Medienlandschaften sind Sie so ziemlich die einzige die die Wahrheit hochhält. Der Rest scheint gekauft oder blind zu sein. Vielen Dank!!!!,Before Founding
309,156,oRYkODSC-WU,@florianw.2222,2022-09-08T11:54:24Z,768,"Wahre Worte, die dringend gesagt werden müssen! Vielen vielen Dank!",Before Founding
310,112,4EPEp2q0bzY,@nabla2898,2023-02-09T13:43:35Z,767,"Wie der FDP Kasper ständig versucht hat, Ihnen ins Wort zu fallen, war schon zum Fremdschämen. Ich finde, Sie haben den Typen ganz gut an die Wand gespielt. Mehr als die üblichen Phrasen hatte der nämlich meines Achtens nach nicht zu bieten.",Before Founding
311,1003,xw3qY4kS4HQ,@backback1137,2021-09-02T14:25:06Z,766,"Es ist eine Schande wie in der letzten Lanz Sendung mit ihnen umgegangen wurde. 
Machen Sie bitte weiter so wie bisher, alles gute.",Before Founding
312,816,SYLsSPSjTX8,@danielvasilkov3235,2022-03-03T19:54:05Z,763,"Warum gibt es so wenige mutige und kluge EU Politiker? Warum haben ""sie"" Angst, die Wahrheit zu sagen?.. Danke Frau Wagenknecht!",Before Founding
313,5,WCwx94TOGPQ,@hansbreit7130,2022-02-03T20:23:19Z,762,"Die Ampelregierung sollte verpflichtet werden, diesen sehr guten Beitrag von Ihnen zur Kenntnis zu nehmen!
Vielen Dank,Frau Wagenknecht!",Before Founding
314,381,ulQSF6d13GI,@waltraudlang6883,2022-12-22T17:16:16Z,762,Vielen Dank Frau Wagenknecht  und Ihnen und Ihren Lieben alles Gute.,Before Founding
315,1319,wYyHVnrfjvI,@olivert.7177,2023-04-27T18:32:50Z,761,"Das was die Grünen abliefern, übersteigt meine schlimmsten Befürchtungen vor der letzten Wahl.",Before Founding
316,372,K0YqvoU08Sw,@andicarrillo-ut2if,2023-09-21T22:33:43Z,760,"Das nennt man wohl Hochverrat, wenn die Bundesregierung Bescheid wusste.",Before Founding
317,1975,JaE6UMk1u6I,@renatak-j.5683,2022-01-23T11:53:40Z,759,Vielen lieben Dank Frau Wagenknecht- bleiben Sie weiter so positiv und hoffnungsvoll 🙏❣️,Before Founding
318,1406,HrUXeOwPcHE,@stefansollberger5658,2023-05-25T18:09:41Z,758,Es ist einfach unglaublich was da abläuft. Aber die Leute gehen ja lieber in die Ferien als sich mit den Konsequenzen der Politik auseinanderzusetzen und sich dagegen zu wehren.,Before Founding
319,1961,JaE6UMk1u6I,@ricarda9016,2022-01-23T11:32:52Z,758,Danke für die klaren Worte an die Öffentlichkeit!!,Before Founding
320,1668,16QS-8YnSZg,@bakunin0231,2023-02-24T10:41:49Z,757,"Auch bei Lanz sah man wieder, wie hysterisch der Mainstream reagiert. Wer den Meinungskorridor verlässt, lebt gefährlich, was ein ruhiges Leben angeht! Danke für Ihre Arbeit!",Before Founding
321,576,t68QfjvISZ8,@severuslestrange2061,2023-04-21T16:26:17Z,756,Menschen mit klarem Verstand wie Sahra Wagenknecht sind leider die Ausnahme in der Politik!,Before Founding
322,240,juQMBphcboo,@miri5349,2021-08-29T15:53:07Z,755,"Ich bin Afghanin lebe schon seit über 40 Jahren in Deutschland. Wenn ich die Kommentare auf FB lese könnte ich weinen, endlich sagt jemand die Wahrheit. Vielen Dank Frau Wagenknecht.❤️",Before Founding
323,65,5BZKoICJbZY,@paularzt8537,2023-03-18T18:25:01Z,754,"Ich erinnere mich sehr gut an die Beleidigungen unter der Gürtellinie, fast schon Demütigungen,  obwohl ich Arzt mit 40 Arbeitsjahren bin. Mit diesem Staat bin ich fertig.",Before Founding
324,614,T2bivIDGCMI,@dirkenneper,2021-02-04T16:39:19Z,753,Doch leider ist das ernst gemeint.Aber machen Sie weiter unbedinngt.,Before Founding
325,776,_x_-1Xtw9yE,@leander204,2023-02-02T20:13:41Z,751,"Vielen Dank, Frau Wagenknecht! 🙂 Diese Regierung ist so was von unfähig. Wir können nur hoffen, dass dieses Trauerspiel möglichst bald beendet wird. ☹",Before Founding
326,1900,t7_sLtCKULE,@wbrieftaubeinfo6155,2020-05-28T16:23:38Z,751,"Untersuchungsausschuss, dringend!!!",Before Founding
327,1807,CpAML_2ANqc,@dennisg7767,2023-02-10T08:13:26Z,746,Schön mal Menschen bei Verstand zu sehen 👍,Before Founding
328,149,oRYkODSC-WU,@sven.b.schreiber,2022-09-08T11:40:15Z,745,"Bravo, Fr. Wagenknecht, vielen Dank für diesen Klartext. Endlich steht mal jemand mit Rang und Namen auf und sagt unumwunden, dass der Kaiser nackt ist. Das ist genau das, was ich an Ihnen schätze.",Before Founding
329,1641,sKYf74YFL8M,@annevonanhalt6743,2023-05-11T18:41:02Z,740,"❤️ Die super gute Analyse einer kompetenten , studierten Volkswirtschaftlerin. Ganz lieben Dank Frau Wagenknecht ❣️👍",Before Founding
330,47,bQNsHivR9AU,@yamatosakura6319,2022-10-20T20:33:52Z,739,"Ich wünsche mir, Sie wären Kanzlerin. Ich freue mich jeden Donnerstag über Ihre Sendung, in der man endlich die intelligente Analyse und die sinnvollen Informationen bekommen kann. Vielen Dank für die tolle Sendung!",Before Founding
331,1658,sKYf74YFL8M,@andreaschlomacher6471,2023-05-11T18:43:36Z,738,"Wieder eine messerscharfe Analyse. Wir brauchen Sie in der Regierung, Frau Wagenknecht!",Before Founding
332,1596,KUg0UGFjKFU,@rosemariemueller9485,2021-01-28T16:37:46Z,738,"Entwicklung und Produktion von Medikamenten gehören in öffentliche Hand ,Gesundheit darf nicht profitabhängig sein .",Before Founding
333,764,_x_-1Xtw9yE,@arjuna3234,2023-02-02T19:34:00Z,737,"Vielen lieben Dank für die treffende Analyse. Deutschland kann erst wieder erblühen, wenn es souverän und frei ist.",Before Founding
334,1881,4JwTr2xZjXI,@GameSuenden,2021-09-23T14:12:48Z,735,"Liebe Frau Wagenknecht, Sie bleiben nach wie vor meine Traumkanzlerin.",Before Founding
335,1052,dOCB87649D0,@einfachlossteppen9648,2022-01-13T19:30:09Z,734,"Es ist so schade, dass ich sie nicht direkt als Bundeskanzlerin wählen konnte. Bitte machen Sie weiter so.",Before Founding
336,110,4EPEp2q0bzY,@Kulkaela,2023-02-09T15:42:52Z,733,"Wir stehen hinter Ihnen, Sie vertreten den gesunden Menschenverstand und das natürliche Menschsein!",Before Founding
337,1181,ZFlyZV1jK2Q,@beatrixabt7356,2021-01-14T18:09:00Z,731,"Anstatt den Pflegekräften dankbar zu sein, dass sie bereit sind, diese schwere Arbeit zu tun, wird von oben noch draufgekloppt. Es ist einfach unfassbar.",Before Founding
338,1762,dcc_KKkZpS8,@m.koenigskind6479,2023-03-01T19:36:27Z,728,"Ich feier Ihre ruhige Sachlichkeit! Hut ab! 
Dieser Moderator ist einfach unfassbar 🤮",Before Founding
339,49,bQNsHivR9AU,@hansschlotter1066,2022-10-20T19:44:53Z,727,Liebe Sarah danke für diesen offenen und ehrlichen Beitrag der uns normalen Menschen aus der Seele spricht!,Before Founding
340,4,WCwx94TOGPQ,@Wollenschrank,2022-02-03T19:43:24Z,723,"Vielen Dank für die sachlichen Darstellungen, Frau Wagenknecht.",Before Founding
341,1424,Aqt2k_7tvKo,@linnyschlamm3310,2023-10-12T19:59:59Z,723,"Die ""Verteidigung der Demokratie"" ausrufen um sie dann, also die  Demokratie, mit Füßen zu treten, ist genau mein Humor, Herr Scholz.",Before Founding
342,345,Lwflj8_vmgI,@juhe4318,2022-11-03T19:56:28Z,719,"Danke liebe Frau Wagenknecht, ihre Arbeit ist von unschätzbarem Wert!",Before Founding
343,685,dodIQkDgtDA,@robertgurov2167,2022-07-07T16:31:45Z,717,Herzlichen Dank für Ihr Sendung liebe Frau Wagenknecht!,Before Founding
