,videoId,author,publishedAt,likeCount,text,period
601,T2bivIDGCMI,@katarzynamunstedt4737,2021-02-04T18:32:38Z,400,"Erpressung ist wohl das richtige Wort hier..
Danke Frau Wagenknecht!",Before Founding
602,T2bivIDGCMI,@herbinger3146,2021-02-04T17:17:49Z,439,Was für eine ansprechende und inhaltsreiche  Rede. Dagegen Gelaber vom Hosenanzug,Before Founding
603,T2bivIDGCMI,@pia9672,2021-02-16T17:20:49Z,173,"Liebe Frau Wagenknecht, Sie brauchen wir als Kanzlerin. Eine Frau mit Menschlichkeit, Herz, Verstand ❤💛💚",Before Founding
604,T2bivIDGCMI,@adysteffentausch9476,2021-02-04T17:17:42Z,286,"Hallo, ich hätte nie gedacht, dass ich Ihre Meinung mal so wertschätzen würde....",Before Founding
605,T2bivIDGCMI,@adrianc5401,2021-02-04T16:48:09Z,1883,"Bravo, machen Sie weiter so...Wie kriegen wir aber hin dass auch die deutsche Presse und TV auch kritischen Sendungen bringen...das ist nicht mehr zu ertragen was wir in den Medien lesen/sehen...",Before Founding
606,T2bivIDGCMI,@RobinLinus,2021-02-04T18:45:29Z,2035,"Grundrechte als ""Privilegien"" zu bezeichnen ist verfassungsfeindlich.",Before Founding
607,T2bivIDGCMI,@petraobermeier1549,2021-02-08T17:44:33Z,83,Endlich Mal jemand mit Hirn und Verstand...danke dafür!!!,Before Founding
608,T2bivIDGCMI,@heikejakob2136,2021-02-04T17:24:50Z,220,"Mir ist bis heute ein Rätsel, dass diese Frau 16 Jahre lang an der Macht ist. Ich habe sie Gott sei Dank nie gewählt",Before Founding
609,T2bivIDGCMI,@silasleander,2021-02-04T21:06:53Z,295,"Liebe Frau Wagenknecht, ohne Menschen wie Sie, wäre ich längst wahnsinnig.",Before Founding
610,T2bivIDGCMI,@AngelAiel,2021-02-04T16:54:34Z,363,Ich bin sprachlos wie unfassbar ignorant dieses Land regiert wird und dankbar das es Menschen wie Sie gibt 🙏,Before Founding
611,T2bivIDGCMI,@sabinabaltavonbulow3484,2021-02-08T14:13:26Z,69,"LIEBE FRAU WAGENKNECHT
SIE SPRECHEN MIR AUS DEM HERZEN
DANKE",Before Founding
612,T2bivIDGCMI,@ChristineLang123,2021-02-04T17:41:52Z,146,"Danke Fr. Wagenknecht, bitte weiter machen und bitte setzten Sie sich für uns ein! Wir wollen wieder LEBEN!",Before Founding
613,T2bivIDGCMI,@steffihein7331,2021-02-04T19:05:31Z,161,Liebe Sahra ! Mit deinen Worten sprichst du mir wieder mal 100% aus der Seele! DANKE! Bittebitte auf jeden Fall weitermachen 🙏,Before Founding
614,T2bivIDGCMI,@dirkenneper,2021-02-04T16:39:19Z,753,Doch leider ist das ernst gemeint.Aber machen Sie weiter unbedinngt.,Before Founding
615,T2bivIDGCMI,@r.c.2601,2021-02-08T14:46:35Z,486,"""Die Großen hören auf zu herrschen, wenn die Kleinen aufhören zu kriechen."" Friedrich Schiller",Before Founding
616,T2bivIDGCMI,@ulrichleger6123,2021-02-04T17:08:03Z,169,"Fr.Wagenknecht, es ist eine Freude Ihnen zu zuhören, vermisse ich bei den meisten Politikern",Before Founding
617,T2bivIDGCMI,@vornamenachname5093,2021-02-04T16:40:19Z,445,Vielen Dank für Ihre wertvolle Arbeit!!!,Before Founding
618,T2bivIDGCMI,@stefanvoss9439,2021-02-05T07:33:19Z,289,"Wir brauchen mehr aufrichtige Politiker wie Sie, Frau Wagenknecht.",Before Founding
619,T2bivIDGCMI,@littlegrey1276,2021-02-15T09:13:07Z,69,Liebe Fr.Wagenknecht bitte kommen sie in den Bundestag zurück,Before Founding
620,rP2k4WzZybI,@aquamarin4294,2023-12-23T17:49:37Z,177,Wie kann so jemand Unterbelichtetes in diese Position kommen? Unfassbar!,Before Founding
621,rP2k4WzZybI,@0ne_person_967,2024-01-27T16:27:12Z,102,Ich unterschreibe jetzt eine Petition für Neuwahlen,Before Founding
622,rP2k4WzZybI,@felixx1952,2024-01-24T08:14:20Z,317,"Nicht nur zum Fremdschämen, sondern auch zum Kotzen.",Before Founding
623,rP2k4WzZybI,@l.ferrandino5939,2024-02-20T14:04:20Z,29,"Die Dame hätte eine Ausbildung in internationaler Politik gebraucht, obwohl das bei ihr verschwendete Zeit wäre!",Before Founding
624,rP2k4WzZybI,@Mattes867,2024-06-05T17:22:53Z,46,Die Außenministerin die niemand gewählt hat ist eine Schande für Deutschland.Das selbe gilt für den Rest der Ampel.,Before Founding
625,rP2k4WzZybI,@John-kc1vh,2023-11-28T18:28:17Z,1389,"„Dummheit ist auch eine natürliche Begabung „
Wilhelm Busch",Before Founding
626,rP2k4WzZybI,@GlasReiniger,2023-12-02T13:15:10Z,164,Es ist wirklich Wahnsinn was in D geduldet und durch so unfähige Menschen ertragen werden muss.,Before Founding
627,rP2k4WzZybI,@LemyAng,2024-02-06T09:45:53Z,52,Jede PolitikerInnen in Deutschland müssen ab sofort Logikprüfung ablegen als Vorraussetzung.,Before Founding
628,rP2k4WzZybI,@bw20as86,2024-03-05T08:21:44Z,13,"Liebe Frau Dr. Wagenknecht, Sie reden mir direkt aus der Seele. Danke für Ihre wahren Worte, andererseits aber, was soll man von Leuten, die wenig bis gar nicht qualifiziert sind, erwarten!",Before Founding
629,rP2k4WzZybI,@my_own_way_7.8,2023-11-28T13:39:03Z,479,"Habe von Anfang an nicht verstanden, wie man sie zur Außenministerin ernennen konnte.",Before Founding
630,rP2k4WzZybI,@andalusienrolfito3382,2024-01-31T17:15:24Z,39,absolute zustimmung: zum fremdschämen....🤮,Before Founding
631,rP2k4WzZybI,@nusun4900,2023-11-29T13:47:48Z,324,Die Frau Blähbock verkörpert den Zustand dieses Landes 😂😂,Before Founding
632,rP2k4WzZybI,@hartlkoenigsrainer9092,2024-02-26T07:45:32Z,5,Wie wahr.,Before Founding
633,rP2k4WzZybI,@r.brauny7593,2024-05-16T09:53:00Z,6,"Wenn ich die Frau Außenministerin sehe, denke ich immer Verhütung ist doch so wichtig 🤭🤭",Before Founding
634,rP2k4WzZybI,@EliAngel-v1s,2023-11-28T18:46:03Z,315,"Diese Dame sollte nach Gaza geschickt werden, um zu sehen, wie es ist in solchen Situationen zu lebe,und dann, wird sie noch einmal darüber nachdenken ob die Waffenstillstand politische Aufgabe ist",Before Founding
635,rP2k4WzZybI,@klauspeter6096,2023-11-28T12:29:35Z,547,"Mittlerweile ist es noch nichtmal mehr lustig, was die Frau Baerbock sich erlaubt. Im Nachgang entschuldigt sie sich dann immer für die Aussagen, die hätte sie so nicht gemeint. Sowas darf nach außen hin ein Land repräsentieren. Eine absolute Unverschämtheit.",Before Founding
636,rP2k4WzZybI,@alidusaka175,2023-11-29T20:30:18Z,292,Es gibt so viele kluge talentierte Menschen in Deutschland. Wie konnte sowas passieren?,Before Founding
637,rP2k4WzZybI,@Frank-re3ei,2024-02-24T22:34:41Z,4,Genauso wurde es in meiner Schule gemacht. Und so was hat auch noch studiert. Einfach nur peinlich als Politikerin.,Before Founding
638,rP2k4WzZybI,@MrBrumi1977,2025-01-18T16:20:51Z,2,"Viele Jahre beobachte ich sie jetzt schon. Aber außer große Reden schwingen, wie schlecht alle Anderen sind, bringt uns nicht weiter.",Before Founding
639,rP2k4WzZybI,@Karsten-l7e,2023-12-28T21:25:45Z,38,Danke für die klaren Worte! ❤,Before Founding
640,C9-oJhuYIOI,@vivienneb804,2022-02-25T14:02:23Z,3946,Ich wünschte Sie wären Außenministerin! Sie haben das nötige Feingefühl und sind diplomatisch.,Before Founding
641,C9-oJhuYIOI,@polinas.3234,2022-02-25T13:59:20Z,3129,"Nüchterne und klare Worte, bravo!
Ich bin eine Russin und ich bin für ein friedliches Miteinander auf dieser Welt.",Before Founding
642,C9-oJhuYIOI,@hajowienert5773,2022-02-25T13:58:37Z,1797,Immer wieder volle Zustimmung zu den sachlichen kompetenten Ausführungen der ehrlichsten Politikerin Deutschlands.,Before Founding
643,C9-oJhuYIOI,@innaheinze8534,2022-02-28T13:56:32Z,32,Фрау Вагенкнехт ! Вы - один из лучших политиков в Германии на сегодняшний день..Где хорошие и умные политики?! Мир перевернулся..страшно стало жить..,Before Founding
644,C9-oJhuYIOI,@yvonneborowiak8464,2022-02-25T13:55:57Z,301,"Wenn Sie Außenministerin wären, wäre mir wohler.",Before Founding
645,C9-oJhuYIOI,@friendofhope4891,2022-02-25T14:01:06Z,647,"Sehr geehrte Frau Wagenknecht
Bitte sammeln Sie kompetente Politiker aus allen Parteien und schaffen Sie eine Vernunftbegabte echte Alternative für die Bürger",Before Founding
646,C9-oJhuYIOI,@lxstrange,2022-02-25T14:05:07Z,1342,"Viele haben die Situation im nachhinein falsch eingeschätzt und ich finde es gut, das sie sich zu der Situation ausprechen und es zeugt von Stärke seinen eigenen Irrtum zu bekennen. Ich hoffe das es bald wieder zur Diplomatie zurückgeht und der Krieg so schnell wie möglich ein Ende findet.",Before Founding
647,C9-oJhuYIOI,@renatelohr9194,2022-04-22T16:07:41Z,12,"Liebe Sarah Wagenknecht! ❤
 Sie sind mit Ihren Ansagen und Ihrem Mut Trost und Hoffnung! 
DANKE DANKE DANKE für Ihr SO SEIN! 🌹
Herzlichst R. Lohr",Before Founding
648,C9-oJhuYIOI,@axelpeter9860,2022-02-25T14:17:17Z,141,Einer allein hat nie die Schuld,Before Founding
649,C9-oJhuYIOI,@ottofraser4879,2022-02-25T14:14:57Z,564,"Vielen Dank Frau Wagenknecht. Ich schätze ihre Ausführungen sehr. Mich würde mal interessieren, wo sie sich möglichst unabhängig über die aktuelle Lage informieren. In diesen Zeiten ist es schwer den Medien zu vertrauen",Before Founding
650,C9-oJhuYIOI,@juliahmara341,2022-02-25T14:53:25Z,854,"Госпожа Вагенкнехт,спасибо Вам за честность и факты и конечно всему миру нужен мир!!!",Before Founding
651,C9-oJhuYIOI,@iditjudit9658,2022-02-28T03:35:18Z,17,"Bitte Bitte Alle Kraft SETZEN…
Das es bald wie möglich 
ALLES wieder FRIEDEN bringt 🙏♥️",Before Founding
652,C9-oJhuYIOI,@markusott6845,2022-02-25T17:28:08Z,779,"Hallo Frau Wagenknecht, vielen Dank für die Klarstellung der relevanten Fakten. Ich wünschte mehr Politiker hätten Ihr Format. Gott schütze Sie. 🙂",Before Founding
653,C9-oJhuYIOI,@Blu69Blu,2022-02-25T16:09:28Z,493,"Wenn mir vor 4 Jahren gesagt hätte, dass ich die Meinungen und Ansichten einer Linken Politkerin mal weitestgehend teilen würde…
Starke und absolut richtige Worte. Wie durchgehend in den letzten Jahren von Ihnen 👏
Respekt für Ihre Videos, Interviews und Aussagen. Die letzte ihrer Art so gefühlt.",Before Founding
654,C9-oJhuYIOI,@PP-sx4ns,2022-02-25T15:25:55Z,605,"Danke! Wir brauchen eine Politikerin wie Sie in einer richtigen Position wie Außenpolitik oder als Kanzlerin 🍀✨
Darauf hoffe ich .",Before Founding
655,C9-oJhuYIOI,@LionbI4,2022-03-04T14:54:32Z,12,"Oh guys you have so many wise comments under this video so im proud I lived in Germany for almost a year (in Cologne) and I participated in german gaming community and they even invited me to their city Bielefeld which I visited. Nothing can excuse a war, as well as actions of all sides which caused this war. Only when we will pay attention to all sides we can avoid such conflicts in future.",Before Founding
656,C9-oJhuYIOI,@peeachim3835,2022-02-25T17:14:15Z,410,"Egal ob Russland, Ukraine, Europa, USA, wir sollten alle in Frieden leben wollen! Ob Gas, Öl oder andere Dinge, das darf nicht der Grund für Kriege sein.",Before Founding
657,C9-oJhuYIOI,@freeassange7122,2022-02-25T13:52:51Z,277,"Ich denke, viele von uns haben die Situation anders eingeschätzt. Dass es soweit kommt, hätte ich nie gedacht.",Before Founding
658,C9-oJhuYIOI,@harryoestereich965,2022-02-25T15:40:58Z,205,"Hallo liebe Frau Sahra Wagenknecht! Ich als Krankenpfleger muss gerade im Pflegeheim erleben wie meine Bewohner weinen und einfach sagen haben wir nichts, gar nichts gelehrt! Ihr könnt euch nicht vorstellen was Krieg und Vertreibung bedeutet! Was soll ich sagen, nein wir haben nichts gelernt? LG Harry Oestereich",Before Founding
659,C9-oJhuYIOI,@V4nix5,2022-03-01T19:06:06Z,13,"Danke! Bitte bleiben Sie stark! Wir brauchen Menschen, wie Sie, Politiker, wie Sie!",Before Founding
660,yVsj7e0FcgI,@PierAndre,2021-03-18T20:47:57Z,2348,"Liebe Frau Wagenknecht, Sie sind ein Lichtblick in der linken Politik ,  kompetent, scharfsinnig und auf dem Punkt gebracht. Danke!",Before Founding
661,yVsj7e0FcgI,@ivanhoegalahad,2021-03-18T20:45:01Z,879,"Liebe Sahra, du bist wohl die einzige Hoffnung, die wir noch haben. Man muss dich mögen, vermutlich finden dich die meisten Deutschen glaubwürdig, klug und sympathisch. Deine Stimme wird noch gehört. Danke!",Before Founding
662,yVsj7e0FcgI,@misterlucky9159,2021-03-19T07:30:16Z,311,"Liebe Frau Wagenknecht, vielen Dank dass es Sie gibt, und für Ihre so wertvolle Arbeit. Sie sind etwas ganz Besonderes! Machen Sie bitte weiter und informieren Sie uns! Herzlichen Dank! 👍🍀",Before Founding
663,yVsj7e0FcgI,@m.b.6168,2021-04-14T17:00:12Z,221,"Liebe Frau Wagenknecht,sie als Kanzlerin und man könnte der Politik wieder trauen😔schade,dass es so ganz anders ist,danke für Ihre klaren und verständlichen Worte",Before Founding
664,yVsj7e0FcgI,@Bazinga-mc87,2021-03-18T20:54:44Z,377,Danke Frau Wagenknecht! Sie sprechen mir aus der Seele!👏👏👏,Before Founding
665,yVsj7e0FcgI,@ludmillapomorska3230,2021-03-19T01:16:19Z,141,"Danke für Ihre Arbeit. Machen Sie bitte weiter, wir brauchen Ihre Meinung.",Before Founding
666,yVsj7e0FcgI,@leaotto6912,2021-03-18T20:45:01Z,377,"Hut ab, dass Sie so offen diese Kritik aussprechen!!",Before Founding
667,yVsj7e0FcgI,@jasmin2795,2021-05-04T20:32:59Z,44,"Danke Frau Wagenknecht, dass Sie den Mut haben, diese Dinge anzusprechen.",Before Founding
668,yVsj7e0FcgI,@Michael-hs7rt,2021-03-18T21:04:07Z,410,Das tut so gut eine Stimme der Vernunft zu hören. Alles mit Maß und Ziel.,Before Founding
669,yVsj7e0FcgI,@vanessacardui197,2021-03-18T20:52:27Z,644,Eine kluge und empathische Politikerin wie Frau Wagenknecht sollte unsere Kanzlerin sein!,Before Founding
670,yVsj7e0FcgI,@lebenundsoleonardo1629,2021-03-19T10:00:36Z,668,"Ich freue mich das es in Deutschland noch Menschen wie sie gibt, mit Anstand und Gewissen.",Before Founding
671,yVsj7e0FcgI,@paulinap.5238,2021-04-12T13:32:06Z,74,"Einfach nur ein herzliches Dankeschön für dieses Video liebe Frau Wagenknecht; für Ihre Klarheit, Ehrlichkeit und Besonnenheit. Sie sprechen mir zu 100 Prozent aus der Seele. Wie gut würde ein Land - nicht nur in der Krise - funktionieren, in welchem Kommunikation auf solch eine Art stattfinden würde. Bitte machen Sie unbedingt weiter!",Before Founding
672,yVsj7e0FcgI,@tobiasanthamatten611,2021-03-18T21:04:25Z,562,"Vielen Dank. Als liberal-konservativer Mensch hätte ich vor einem Jahr nicht gedacht, dass ich mich eines Tages bei Frau Wagenknecht bedanken würde.",Before Founding
673,yVsj7e0FcgI,@Melanie-ul9wl,2021-03-19T16:03:29Z,270,Ich bin so dankbar für diesen Beitrag und Ihr Engagement! Ein einsames Leuchtfeuer in düsteren Zeiten. Deutschland braucht ganz dringend Menschen wie Sie!,Before Founding
674,yVsj7e0FcgI,@Marina-gh6gc,2021-03-18T21:28:02Z,262,"Allerhöchste Respekt, Frau Wagenknecht, für Ihre Ehrlichkeit und Mut! Diesen Beitrag müssen die Massenmedien sehr fürchten!",Before Founding
675,yVsj7e0FcgI,@AKatze-np7xv,2021-04-12T17:34:44Z,239,"Ich habe selten eine so sachliche und kluge Analyse der derzeitigen Situation gesehen. Hut ab, das war sehr gut! Ich habe Ihren Kanal abonniert. 👍🏻",Before Founding
676,yVsj7e0FcgI,@Schleiermacher1000,2021-03-19T03:38:45Z,107,"Endlich eine Stimme, der man zuhören kann, ohne in Wut zu geraten, wenn man in einigen Dingen anderer Meinung ist. God bless you with health and perseverance!",Before Founding
677,yVsj7e0FcgI,@bkktirak,2021-03-19T13:34:05Z,198,"Sie sind eine der ganz wenigen Politikerinnen, die sachlich und ueberlegt vorgeht. Brilliant wie immer! Sie sind super!!! Ach ja - und hübsch sind sie auch ;-)",Before Founding
678,yVsj7e0FcgI,@walterstmk4926,2021-03-18T20:39:01Z,157,wie immer großartig !!!   Danke Frau Wagenknecht !!!,Before Founding
679,yVsj7e0FcgI,@petrabraun4878,2021-04-10T12:17:35Z,91,"Danke für diese offene, kritisch hinterfragende Betrachtung gegenwärtiger Entwicklungen. Ihr scharfer Verstand folgt mutig Ihrem Herzen, großen Respekt, weiter so 👍👍👍",Before Founding
680,dodIQkDgtDA,@wilfriedmuller6371,2022-07-07T16:49:10Z,3015,"Sauber, Sie gehören zu den wenigen die sich noch trauen diese deutliche Kritik zu äußern. Die Ampel ist eine Schande. Machen Sie bitte weiter so. Vielen Dank.",Before Founding
681,dodIQkDgtDA,@pippipankau,2022-07-07T16:26:35Z,2250,"Einfach schön, dass es noch leute mit hirn gibt. Leider nicht in der regierung.",Before Founding
682,dodIQkDgtDA,@karlholl3968,2022-07-07T16:30:08Z,338,Vernunft ist zur Zeit nicht erlaubt. Danke für Ihre vernünftigen Worte.,Before Founding
683,dodIQkDgtDA,@political-trueth,2022-09-26T11:48:53Z,5,ich bin türkischer Staatsbürger und lebe schon lange in Deutschland aber ich stehe hinter Ihnen und wenn ich könnte würde ich NUR SIE WÄHLEN !!  WEITER SO !!,Before Founding
684,dodIQkDgtDA,@FraukeN,2022-07-07T17:32:24Z,2758,"Bewundernswert, dass Sie es schaffen, so ruhig zu bleiben. Mir platzt allein beim Zuhören schon die Hutschnur!",Before Founding
685,dodIQkDgtDA,@robertgurov2167,2022-07-07T16:31:45Z,717,Herzlichen Dank für Ihr Sendung liebe Frau Wagenknecht!,Before Founding
686,dodIQkDgtDA,@wurstmann3742,2022-07-07T16:33:50Z,614,"Danke für deine Erläuterungen über diesen Wahnsinn! 
Wir steuern volle Fahrt voraus auf den Abgrund!",Before Founding
687,dodIQkDgtDA,@wernerrehm6282,2022-09-14T07:06:44Z,7,"Frau wagenknechr allen respekt vor ihnen, sie sprechen mir aus dem Herzen. Wir haben leider zu wenige Politiker wie sie, mit Rückrad und Charakter.",Before Founding
688,dodIQkDgtDA,@manuelaschiller4017,2022-07-07T17:17:32Z,491,Hoher Sachverstand gepaart mit Intelligenz und Mut - PolitikerInnen wir sie bräuchten wir dringend mehr!!! Weiter so-Ihnen hört man wenigstens zu!!,Before Founding
689,dodIQkDgtDA,@docharley4535,2022-07-07T20:53:17Z,280,"""Wirtschaftskrieg verloren"" - klare Aussage; was wohl in ein paar Jahren in den Geschichtsbüchern stehen wird?",Before Founding
690,dodIQkDgtDA,@freedom_4thepeople,2022-07-07T17:06:42Z,461,"Liebe Sarah. Danke für deinen Mut und leidenschaftliches Engagement für die Menschen dieses Landes zu kämpfen. Danke für den Mut die nackte Wahrheit auszusprechen. Ich bin in der größten Friedens- und Freiheitsbewegung dieses Jahunderts. Wir, dieBasis (Basisdemokratische Partei Deutschlands) nehmen dich mit weiten Armen und offenen Herzen auf.",Before Founding
691,dodIQkDgtDA,@susanneklose-grofeld9494,2022-09-08T07:32:41Z,4,Es ist soooo traurig und  verrückt zugleich,Before Founding
692,dodIQkDgtDA,@netti1978,2022-07-07T17:00:51Z,543,"Danke Frau Wagenknecht, sie haben es wie immer auf den Punkt gebracht.!!",Before Founding
693,dodIQkDgtDA,@MichaelsPaintingChannel,2022-07-07T17:41:31Z,561,"Unsere Politiker ohne Schulabschluss: ""Wir bestrafen nun unser Volk, damit sich andere bloß nicht bestraft fühlen..""",Before Founding
694,dodIQkDgtDA,@ninasimone7802,2022-07-07T16:46:38Z,405,"Liebe Frau Wagenknecht, ich schätze Sie sehr für ihre klaren, wahren Worte und ihren Mut! Danke!",Before Founding
695,dodIQkDgtDA,@katarinakampf6672,2022-09-20T16:32:18Z,7,"Dankeschön Sahra, dein Knall ist klasse 👍 👍👍 👏🏼👏🏼👏🏼Alles richtig gesagt 🥰",Before Founding
696,dodIQkDgtDA,@target1529,2022-07-07T16:29:34Z,126,"Wenn Heizen zum Luxus wird, dann wird es höchste Zeit der Politik die rote Karte zu zeigen! Jetzt!",Before Founding
697,dodIQkDgtDA,@monicajaggi7174,2022-07-07T16:46:42Z,661,Bravo Frau Wagenknecht! 100% richtig. Der einzige Weg raus aus diesem unlogischen Wahnsinn. Danke für Ihr Engagement.,Before Founding
698,dodIQkDgtDA,@christmastime4098,2022-07-07T17:04:57Z,785,"Mal wieder auf den Punkt gebracht. Sachlicher und deutlicher kann man die herannahende Katastrophe nicht erklären. 
Vielen Dank für Ihre klaren Worte.",Before Founding
699,dodIQkDgtDA,@wulzik8352,2022-09-07T07:42:18Z,8,Es gibt keine Bolle-Tage mehr. Jeder Tag ist ein viva-Tag. Ein guter Tag.,Before Founding
700,DY3vQJ36Xkw,@VanessaBlank.,2022-09-22T17:51:25Z,1690,"Danke Frau Wagenknecht das Sie als eine der ganz wenigen Rückgrat und Anstand haben. 
Man kann nur hoffen und wünschen, dass Sie eines Tages an der Spitze unserer Politik stehen! 
Danke! 
Alles Liebe, Vanessa",Before Founding
701,DY3vQJ36Xkw,@Hohenschon,2022-09-22T18:08:46Z,474,"Sie sind wirklich die beste Frau Wagenknecht. Sie haben einfach den Durchblick, ich hätte sie gerne als Bundeskanzlerin!",Before Founding
702,DY3vQJ36Xkw,@user-cw2ff5qw9z,2022-09-22T17:44:17Z,508,Sie sind mutig und bewundernswert! Ich stehe Ihnen zur Seite!,Before Founding
703,DY3vQJ36Xkw,@takuhiromurayama5695,2022-09-27T21:12:29Z,13,"Ihre Rede hat mich sehr angetan! Logischer und menschlicher geht es nicht. Es wundert mich einfach, warum keiner von Ihren Kollegen Ihre Meinung teilen können…oder wollen…? 
Bleiben Sie so, wie Sie sind! Einmalig!",Before Founding
704,DY3vQJ36Xkw,@Mario-yv4jt,2022-09-22T17:50:16Z,404,"Frau Wagenknecht, Sie sind einfach super!!lassen sie sich nicht unterkriegen...Ich habe die Lanz Sendung gesehen,Sie waren einfach Klasse!!!",Before Founding
705,DY3vQJ36Xkw,@undineahring3321,2022-09-22T17:55:27Z,786,Sie haben sich fantastisch geschlagen bei Markus Lanz! Vielen Dank und Chapeau!,Before Founding
706,DY3vQJ36Xkw,@lisbeth2042,2022-09-22T20:42:59Z,1401,Bravo Frau Wagenknecht ! Endlich spricht mal eine deutsche Politikerin von  Frieden ! Dieses Wort vermisse ich schon lange bei allen Politikern der Regierungsparteien.,Before Founding
707,DY3vQJ36Xkw,@brigittaglaser6617,2022-10-28T19:14:39Z,14,"Es gibt kaum jemanden der soo ehrlich,verständlich und offen seine Meinung äußert.Meinen Respekt und Hochachtung dafür.Kenne kaum jemand mit soviel Charakter,außer Gregor Gysi.Danke dafür",Before Founding
708,DY3vQJ36Xkw,@Lichtkristall,2022-09-22T17:52:50Z,2309,"Frau Wagenknecht, ich danke ihnen so sehr . Sie geben deutschen Bürgern eine Stimme.",Before Founding
709,DY3vQJ36Xkw,@marionmoreira1924,2022-09-22T18:09:22Z,141,Ihre Ehrlichkeit tut uns sehr gut. Danke Sie sind ein Mensch der offen und ehrlich ist dafür möchte ich mich bedanken.Liebe Grüße aus Dresden,Before Founding
710,DY3vQJ36Xkw,@michaelrehe8499,2022-09-22T18:00:53Z,164,"Liebe Sarah  ,du bist Gold  in der Politik.  Gott soll dich schützen",Before Founding
711,DY3vQJ36Xkw,@rolandpreiss4617,2022-10-22T17:10:29Z,7,"Danke Frau Wagenknecht
Danke für ihre unermüdlichen Ehrgeiz die Wahrheit zu sagen.Das tut gut. Und es ist Mutig.
Sie haben Respekt Verdient! Danke!!!",Before Founding
712,DY3vQJ36Xkw,@yxz6,2022-09-22T18:48:29Z,3579,"Liebe Frau Wagenknecht, Sie haben es nicht leicht in der Politik, aber wir sind froh, dass es noch Menschen mit gesundem Menschenverstand gibt, so wie Sie.
Von mir bekommen Sie 5 Sterne ❤️❤️❤️",Before Founding
713,DY3vQJ36Xkw,@Schnipp08,2022-09-22T21:48:30Z,101,"Wie man bei Lanz mit Ihnen umgegangen ist, war mal wieder unerträglich und beschämend. 
Viele Grüße aus dem nördlichen Schleswig-Holstein. 
Von Herzen alles Gute für Sie! 🙂",Before Founding
714,DY3vQJ36Xkw,@marionherrmann7925,2022-09-22T19:38:23Z,817,"Endlich mal eine ehrliche Meinung und das müsste ja jeden einleuchten das sie Recht haben. Danke für ihren Mut und die Kraft und die Ausdauer. Sie wären die perfekte Kanzlerin,  der man vertrauen kann. Die anderen sind nur korrupt oder machtgierig aber niemals ehrlich",Before Founding
715,DY3vQJ36Xkw,@christianedamme8083,2022-10-08T14:03:41Z,1,"Wenn gründen Sie endlich eine eigene Partei / Vereinigung ? 
Es ist höchste Zeit ...
Herzlichen Dank für ihre realistische Einschätzung der derzeitigen Situation.",Before Founding
716,DY3vQJ36Xkw,@markuskraus3925,2022-09-22T17:58:27Z,675,"Hallo Frau Wagenknecht
wir brauchen Frieden, wir brauchen Russland an unserer Seite. Wir brauchen Ihre Politik.
Bleiben Sie stark.
Beste Grüße aus Grafenhausen",Before Founding
717,DY3vQJ36Xkw,@martinalenz5029,2022-09-22T21:16:04Z,370,"Riesenrespekt für deinen Mut, Sahrah. Langsam mach ich mir Sorgen. Pass bitte gut auf dich auf.",Before Founding
718,DY3vQJ36Xkw,@EnesKubiFatihLP,2022-09-22T21:09:39Z,541,Wenigstens ein Mensch der noch klar denken kann. RESPEKT !,Before Founding
719,DY3vQJ36Xkw,@Just-zb1yd,2022-10-14T23:49:57Z,21,"Jede Wahrheit braucht einen Mutigen, der sie ausspricht! Sie machen das ganz toll, vielen Dank!!! Ich bin wirklich begeistert!",Before Founding
720,hvQKE0bGq5U,@mbury8004,2021-11-25T18:46:38Z,685,Frau Wagenknecht Sie sind ein helles Licht in der Zeit tiefster Dunkelheit !,Before Founding
721,hvQKE0bGq5U,@birgitwt6143,2021-11-25T19:05:36Z,2743,"Meine derzeit größte Freude ist, dass es Frau Wagenknecht gibt und, dass sie sich öffentlich traut, kompetent die aktuelle Situation fachkundig, wahrheitsgetreu, faktisch und freundlich vorzutragen! DANKE!",Before Founding
722,hvQKE0bGq5U,@tasteinmusic3510,2021-11-25T18:58:32Z,1438,"Danke, dass Sie den Kindern einen Beitrag widmen. Die leiden besonders im Moment.",Before Founding
723,hvQKE0bGq5U,@christophmeirich5928,2021-11-30T20:51:04Z,305,Wieder eine sehr sachliche Darstellung des katastrophalen Zustandes unseres Gesundheitswesens. Vielen Dank Frau Wagenknecht. Chapeau!!!! 👏👏👏👏👏,Before Founding
724,hvQKE0bGq5U,@GiveHope-tf5cz,2021-11-25T19:03:07Z,2750,"Wenn unsere Politiker nur zu 50% aus Frau Wagenknechts bestehen würden, hätten wir hier den Himmel auf Erden. Vielen Dank für so viel Herz und Verstand. 🙏🥰",Before Founding
725,hvQKE0bGq5U,@evaa93lyk,2021-11-25T18:45:46Z,656,Die Kinder leiden unter den Fehlentscheidungen der Politik! Dabei sind sie doch unsere Zukunft.. 😪,Before Founding
726,hvQKE0bGq5U,@koagulasepositiv,2021-11-25T19:35:52Z,1621,"Nach vierzehn Jahren als Klinikarzt für Anästhesie und Intensivmedizin und Notarzt, Burnout, Depression und daraus resultierender Berufsunfähigkeit kann ich nur jedem einzelnen Ihrer Worte in diesem Beitrag beipflichten. Vielen Dank für Ihre wertvolle Arbeit, Frau Wagenknecht.",Before Founding
